text,label
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  മൊബൈൽ  ലിറ്റൻ ചൈന  ആണോ,Non_hope_speech
കെവിൻ  മാറാ പൊട്ടനെ,Non_hope_speech
പകരം ഉപയോഗിക്കാൻ കഴിയുന്ന കുറച്ചു ആപ്പുകളെ പരിചയപ്പെടുത്തു,Non_hope_speech
നല്ലൊരു ഇൻഫർമേഷൻ നു 10നന്ദി നീണാൾ വാഴട്ടെ,Non_hope_speech
ഷഫീഖ് ഷഫീഖ്‌റഹ്മാൻ ദേ വന്നു ഞമ്മളെ മതം തന്നെ എല്ലാരും വിശ്വസിചോണം ടീമ് ന്ന ഇസ്‌ലാമിൽ വിശ്വാസം ഒകെ,Non_hope_speech
ഓരോ മൈരുകളും ന്തൊക്കെ കാണണം,Non_hope_speech
ക്ക് അൺ‌ഇൻ‌സ്റ്റാൾ‌ ചെയ്യുക  ച്ചയാണോ,Non_hope_speech
കബീർ കബീ കള്ളാ,Non_hope_speech
ഈ കെവിൻ  ഒരു മതപ്രാന്തൻ ആണ് അവന്റെ കോണത്തിലെ ബൈബിൾ  ഉം ഖുർആൻ ഉം മാങ്ങാത്തൊലി,Non_hope_speech
സാറെ കോറോണവൈറസ് രോഗം  അണുക്കള്‍ ഒരു മനഷ്യ ശരീരത്തില്‍ നിന്ന് പുറത്തേക്കു വന്നാല്‍ എത്റ സമയം വരെ അത് നശിക്കാതിരിക്കും ണ്  വായുവില്‍,Non_hope_speech
ആഘാതം  എന്തു ആഘാതം  എന്താണ് എന്ന് ചോദിക്കണ്ട നീ ഡിഹം പറ എന്താ ആഘാതം  എന്ന് പൊട്ടൻ കോട്ടും ഇട്ടു വാണിരുക്കുന്നു പൊട്ടത്തരം പറയാൻ,Non_hope_speech
ഈ ഭൂമിയിൽ ഇത് പോലുള്ള തെമ്മാടിത്തരം കൊണ്ടാണ് മഹാ മാരികൾ വരുന്നത്,Non_hope_speech
പ്ലേ സ്റ്റോറിൽ പോയി റിമൂവ് ചൈന ആപ് ഇൻസ്റ്റാൾ ചെയ്യുക ഈ അപ്ലിക്കേഷനിൽ പോയി ഒറ്റടച്ചിൽ എല്ലാ ചൈനീസ് ആപ്പുകളേയും അൺ ഇൻസ്റ്റാൾ ചെയ്യാം,Non_hope_speech
പ്രകൃതി വിരുദ്ധം പ്രകൃതി വിരുദ്ധം എന്നു പറയുന്നവരോട് ചോദിക്കട്ടെ ലൈംഗിക ബന്ധം സന്താനോല്പാദനത്തിനാണ് പ്രകൃതി അനുവദിച്ചിരിക്കുന്നത് ഏതു സസ്യ ജന്തു ജാലത്തിനെയും പരിശോധിച്ചാലും അതു തന്നെയാണ് കാണാനാവുക സന്താനോല്പാദനത്തിനല്ലാതെയുള്ള ലൈംഗിക ബന്ധവും പ്രകൃതി വിരുദ്ധതയല്ലേ ജനന നിയന്ത്രണമാർഗങ്ങളും,Hope_speech
അതെ തന്റെ വായിൽ വരുന്ന വാക്ക്,Non_hope_speech
ഇതാ ഈ കറുത്ത കോട്ട്  ഇട്ട ബാബാബ മണ്ടൻ,Non_hope_speech
ഇങ്ങൾക്ക് ഇച്ചിരി ഒളിച്ചല്ലോ സൂർത്തേ,Non_hope_speech
സ്നേഹിക്കുന്നവർ ആണായാലും പെണ്ണായാലും ഒന്നിച്ചു ജീവിക്കട്ടെ ആരെയും നിർബന്ധിക്കുക  ചെയ്തിട്ടല്ലലോ പരസ്പരമുള്ള ഇഷ്ടത്തോടെയല്ലേ അവരും ജീവിക്കട്ടെ,Hope_speech
ജയ് ഹിന്ദ്,Non_hope_speech
കെവിന്റെ വാദം ഞാൻ മുഴുവൻ ആക്കിയില്ല കുറ്റിയുറപ്പില്ലാത്ത സംസാരം കേട്ടു സമയം കളായണ്ടല്ലോ,Non_hope_speech
വെച്ചിട്ടിറ ഡൈമൺ അങ്ങിനെ ആണെങ്കിൽ അതിനനുസരിച്ച് ഉള്ള ചികിത്സ തേടുകയാണ് വേണ്ടത്,Non_hope_speech
രണ്ടാഴ്ച്ച മുന്നേ പ്രശ്നം തുടങ്ങിയപ്പോഴേ ഞാൻ നീക്കംചെയ്യുക  ചൈന  അപ്ലിക്കേഷൻ  ഉപയോഗിച്ച്,Non_hope_speech
സുനിൽ ജോർജ്ജ്  ശാസ്ത്രത്തിന് പരിമിതിയുണ്ട് മനുഷ്യന്റെ താല്പര്യത്തിനനുസരിച്ച് നയിക്കുന്ന ശാസ്ത്രം കാണിക്കുന്ന വഴിയെല്ലാം ശരിയാകണമെന്നില്ല ജൻമനാൽ ശരീരത്തിന് സംഭവിക്കുന്ന വൈകല്യം പോലെ മനസ്സിനും സംഭവിക്കാം വേണ്ടപ്പെട്ടവർ അത് തിരിച്ചറിഞ്ഞ് അവരുടെ പോരായ്മകൾ തിരുത്തി പ്രകൃതി നിയമത്തിനനുസരിച്ച് ജീവിക്കാനുള്ള വഴിയൊരുകയേ നിവർത്തിയുള്ളൂ മനസ്സിനെന്തെങ്കിലും പ്രശ്നമുണ്ടെങ്കിൽ പരിഹരിക്കേണ്ടത് മനസ്സിനെ തന്നെയാണ്,Non_hope_speech
zapya for xender,not-malayalam
നിയമപ്രകാരം സിംഗിൾ ആയ ആണിന് ആണ്കുട്ടിയെ മാത്രമേ അടോപ്റ് ചെയ്യാൻ ആകൂ സിംഗിൾ ആയ സ്ത്രീയ്ക്ക് ആണ്കുട്ടിയെയോ പെണ്കുട്ടിയെയോ ദത്തെടുക്കൻ പറ്റും ഇന്ത്യയിൽ ഗേ വിവാഹം നിയമപ്രകാരം ആക്കാൻ ആകാത്തതിനാൽ നികേഷിന്റെയും സോനുവിന്റെയും ലീഗൽ സ്റ്റാറ്റസ് സിംഗിൾ എന്നാണ്,Hope_speech
ഈ കരത കോട്ട്  ഇത്തവണ എന്നതാ പറേന്നെന്ന് അവൻ തന്നെ അറിയാൻ പാടില്ലാ,Non_hope_speech
ഒരുപാട് വൈകി കാണാനിടയായ ഒരു നല്ല വീഡിയോ ഒപ്പം  തൊപ്പികൾ  ഓഫ്  ട്ടോ ആങ്കർ  ഒപ്പം  ആശംസകൾ  ട്ടോ ദി  മനോഹരമാണ്  ദമ്പതികൾ,Hope_speech
tiktok uninstalled boycott china,not-malayalam
സഹോദരി മാർ ആണ് ന്ന് വിചാരിച്ചു പോയി,Non_hope_speech
നല്ലൊരു എൽഇഡി  ടെലിവിഷൻ  പരിചയപെടുത്തോ,Non_hope_speech
ഫേസ്ബുക് ജെ൩൭ നീ നടപ്പാക്കാൻ ഇങ്ങോട്ട് വാ കാണിച്ചു തരാം സ്വന്തം അക്കൗണ്ടിൽ നിന്ന് കമന്റ്‌ ചെയ്യടാ സങ്കി,Non_hope_speech
വളരെ നല്ല ഉപദേശം   ണ്  നന്നായിട്ടുണ്ട്,Hope_speech
ആ കോട്ടു ഇട്ട മലരനേ എന്ത് കോപ്പിനാണ് ഇതിലേക്ക് വിളിച്ചത്,Non_hope_speech
റഫീദ് പു,Non_hope_speech
വീഡിയോ തുടങ്ങും മുമ്പേ ആരാടാ അനിഷ്ടം  അടികണെ,Non_hope_speech
കുറച്ച് ദിവസങ്ങളായി ഉണ്ടായിരുന്ന സംശയത്തിന് ഇന്ന് ഉത്തരമായി വളരെ നന്ദി ഡോക്ടർ,Hope_speech
thank you midhun,not-malayalam
അമൽ ജെ ശുദ്ധം  അന്തർമുഖൻ  ആയി ആരും ഇല്ല,Non_hope_speech
ഒരു പാട് ആളുകൾക്ക് ഉണ്ടായ അനുഭവം ആണ് നികേഷ് പറഞ്ഞത് അനുഭവം ഉള്ളവർ പറയാൻ മടിക്കുന്നു,Hope_speech
പെണ്ണുങ്ങൾ എന്ന് പറയാതെ സ്വന്തം കാര്യം പറഞ്ഞ സുഷിരം,Non_hope_speech
റെഡ്‌മിയെ പൊക്കി നടന്നതല്ലേ,Non_hope_speech
മോഹനൻ വൈദ്യൻ ഇവിടെ വന്നപ്പോൾ അമേരിക്കയിൽ പോകാൻ ഒരു കോട്ട് തച്ചു എന്ന് പറഞ്ഞായിരുന്നു ആരേലും ചോദിച്ചാൽ ആ കോട്ട് ഒരു പൊട്ടന് കൊടുത്തുന്നു പറഞ്ഞേക്കു പൊട്ടനെ കാണാൻ ഈ എപ്പിസോഡ് കണ്ടാൽ മതി,Non_hope_speech
ടിക്കറ്റോക് അപ്ലിക്കേഷൻ  ഒപ്പം  പകരം ഏത് അപ്ലിക്കേഷൻ  ഉപയോഗം  ചയ്യുംന്ന നോക്കാൻ വന്ന ഞാൻ,Non_hope_speech
മലയാളം പറയുമെന്ന് വച്ചു അഭിപ്രായം പറയാൻ കോട്ടിട്ട ബംഗാളിയെ വിളിച്ചത് മോശം ആയി പോയി,Non_hope_speech
എന്തായാലം അവര് പാമ്പിനെ വേദിക് കൊതിച്ഛ് കൊള്ളില്ല പേപ്പർ  നോക്കിയ ഇനിയും കിട്ടും ഇതുപോലുള്ള നല്ല മൊഞ്ചുള്ള സ്നേഹം  കഥ  അനുവദിക്കുക  അവ  തത്സമയം,Hope_speech
സൂര്യയുടെ ഉപ്പിലിട്ടത്  കമ്പനിയുടെ കൂടെ ഒരു ആശയം  ആസൂത്രണം  ഉണ്ട് നജ്ൻ ആദ്യം മെസ്സജ് അയച്ചിരുന്നു ഒപ്പം  മറുപടി  പ്രതീസ്ഖ്സിക്കുന്നു ഒപ്പം  പിനീ നിങ്ങൾ അനുഗ്രഹിക്കപെട്ടവരാണ് നാളത്തെ വരൂ നല്ലതു മാത്രം,Hope_speech
ഞാൻ എല്ലാ പച്ചക്കറികളും സോപ്പ് ഇട്ട് കഴുകി ആണ് ഫ്രിഡ്ജ് ലോക്കെ വെക്കുന്നത് പാക്കറ്റ് സാധനങ്ങൾ മുൻകൂട്ടി വാങ്ങി വെച്ച് അഞ്ചോ ആറോ ദിവസം കഴിഞ്ഞ് ഉപയോഗിക്കുന്നു,Hope_speech
rajesh c r,not-malayalam
അനസ് സിഎം സഹോദരൻ  കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കൊറിയൻ  ആണെന്ന് പക്ഷേ  കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ചൈനീസ്  ആണ്,Non_hope_speech
സീകെറോഫ്‌റ്റ്‌ത്  പരീഅഃ     ണ്  അല്ല അവരും കള്ളൻമാരാ,Non_hope_speech
നന്ദി  ഇക്കാ,Non_hope_speech
we will done doctor arunkumar sir,not-malayalam
ചാണക സങ്കി പുണ്ടച്ചി പൂറിച്ചി പൂറിലെ മൈരേ നിന്റെയൊക്കെ അമ്മയുടെ കറു കറ പൂറ്റിൽ ബംഗാളി കേറി പണ്ണിയ രോദനം,Non_hope_speech
